,ID,UUID,Trip ID,Comment,Rate,Created At,Updated At,User Old ID,Trip Old ID,Classe,Comms,Length,Tokens
914,5018,559eefd1-abaa-449e-9f84-3b9b81427cdc,18897.0,Caution chère ,2.0,2021-07-07T21:17:18.91Z,2021-07-07T21:17:18.91Z,60e5be14dcb3f875960ac37c,60e6150ddcb3f87596191801;;;;;;;;;;;;;;;;;,,caution chere ,14,"['caution', 'chere']"
915,5028,c0adc701-d2fa-48df-804f-301afc93db71,8147.0,Vélo qui est abîmé motoriquement ,3.0,2021-07-08T01:06:41.946Z,2021-07-08T01:06:41.946Z,5f3c22d2d011de76ab52dc4b,60e649d9dcb3f875961f0686;;;;;;;;;;;;;;;;;,,velo qui est abime motoriquement ,33,"['velo', 'qui', 'est', 'abime', 'motoriquement']"
916,5040,34aa7e54-f1a3-41ee-a204-34e15789349e,19033.0,Peu pratique sur les pavés,3.0,2021-07-08T07:56:35.364Z,2021-07-08T07:56:35.364Z,60e6a3bbdcb3f87596233382,60e6ae41dcb3f87596248c32;;;;;;;;;;;;;;;;;,,peu pratique sur les paves,26,"['peu', 'pratique', 'sur', 'les', 'paves']"
917,5043,1b9f60a2-8025-44b8-8425-1b34648e354d,16720.0,Payant ,1.0,2021-07-08T08:54:31.517Z,2021-07-08T08:54:31.517Z,60d8a8a29485da0e5ca83fc7,60e6bb26dcb3f875962658ce;;;;;;;;;;;;;;;;;,,payant ,7,['payant']
918,5052,1e0873dd-1449-412e-aab0-bd7dcbab2112,18694.0,Tg,4.0,2021-07-08T09:46:25.954Z,2021-07-08T09:46:25.954Z,60e5a5b9dcb3f8759602e3ba,60e619cddcb3f8759619c3b6;;;;;;;;;;;;;;;;;,,tg,2,['tg']
919,5058,d9a6b65e-43b7-4e68-8e6d-49ce974477e6,18697.0,Elle,5.0,2021-07-08T10:20:53.696Z,2021-07-08T10:20:53.696Z,60e5a5b9dcb3f8759602e3ba,60e6d018dcb3f875962d313b;;;;;;;;;;;;;;;;;,,elle,4,['elle']
920,5062,2f9e7bb0-77cd-4ea4-a5db-bcdf3c93c69a,19032.0,Ok,5.0,2021-07-08T10:58:55.125Z,2021-07-08T10:58:55.125Z,60e69923dcb3f87596215b3f,60e6c230dcb3f8759628b184;;;;;;;;;;;;;;;;;,,ok,2,['ok']
921,26899,9041c4aa-99fc-4dc4-96b4-426276d347c2,42614.0,Vélo fortement endommagé et qui en plus ne se fermer pas ,1.0,2021-12-07T00:55:44.871944Z,2021-12-07T00:55:44.871944Z,,;;;;;;;;;;;;;;;;;,,velo fortement endommage et qui en plus ne se fermer pas ,57,"['velo', 'fortement', 'endommage', 'et', 'qui', 'en', 'plus', 'ne', 'se', 'fermer', 'pas']"
922,5072,301acdbc-bbfe-4a2f-85e3-43db308fd828,13473.0,Sympa mais roue arrière voilé et assistance en retard...,3.0,2021-07-08T11:52:20.419Z,2021-07-08T11:52:20.419Z,607f0bf0deb7eb746a776643,60e6e52ddcb3f8759631e8d6;;;;;;;;;;;;;;;;;,,sympa mais roue arriere voile et assistance en retard...,56,"['sympa', 'mais', 'roue', 'arriere', 'voile', 'et', 'assistance', 'en', 'retard', '...']"
923,5073,e95c875e-a41a-433b-8656-f106260ea87d,18703.0,Oui ,5.0,2021-07-08T11:53:48.351Z,2021-07-08T11:53:48.351Z,60e5a5b9dcb3f8759602e3ba,60e6e59bdcb3f87596328e66;;;;;;;;;;;;;;;;;,,oui ,4,['oui']
924,5083,c8154353-9118-41ca-b266-060689b7d439,18292.0,Pneu trop dure,1.0,2021-07-08T12:55:00.715Z,2021-07-08T12:55:00.715Z,60e3e1e6dcb3f87596b0ffbb,60e6f0b1dcb3f8759637c42c;;;;;;;;;;;;;;;;;,,pneu trop dure,14,"['pneu', 'trop', 'dure']"
925,5085,de515d83-f440-484d-afec-22afd5297397,19074.0,Perfect,5.0,2021-07-08T13:07:23.008Z,2021-07-08T13:07:23.008Z,60e6e58cdcb3f875963265b1,60e6f46bdcb3f8759639d6db;;;;;;;;;;;;;;;;;,,perfect,7,['perfect']
926,5094,2175a313-8cda-4c71-9c43-231f2a66394c,18563.0,Top ,5.0,2021-07-08T13:41:31.256Z,2021-07-08T13:41:31.256Z,60e46811dcb3f87596cd759f,60e6ffbddcb3f875963c2a16;;;;;;;;;;;;;;;;;,,top ,4,['top']
927,5099,569a684b-a7c7-45ed-9e70-bcd659a3a5c4,18690.0,Service dappel très rapide !! ,5.0,2021-07-08T14:19:27.11Z,2021-07-08T14:19:27.11Z,60e57c64dcb3f87596fa8af3,60e706ffdcb3f875963e4b30;;;;;;;;;;;;;;;;;,,service dappel tres rapide !! ,30,"['service', 'dappel', 'tres', 'rapide', '!', '!']"
928,5107,77e71451-7c6d-4306-b20a-34e68e8c46ed,14218.0,cool,5.0,2021-07-08T14:53:46.531Z,2021-07-08T14:53:46.531Z,609679e55a951857d7029106,60e703d4dcb3f875963d5ed8;;;;;;;;;;;;;;;;;,,cool,4,['cool']
929,5124,411da181-5c67-42cd-8ebc-a7f37fa9db26,18584.0,Super cool. Manque de freins ,5.0,2021-07-08T16:05:40.082Z,2021-07-08T16:05:40.082Z,60e4b23cdcb3f87596dff1f0,60e71359dcb3f875963fb623;;;;;;;;;;;;;;;;;,,super cool. manque de freins ,29,"['super', 'cool', '.', 'manque', 'de', 'freins']"
931,28418,9b7ec5b3-6344-4d44-a653-4580aded9ef0,44859.0,Freins peu mordant. Bonne initiative pour Menton les bike air,3.0,2022-01-03T15:42:30.761782Z,2022-01-03T15:42:30.761782Z,,;;;;;;;;;;;;;;;;;,,freins peu mordant. bonne initiative pour menton les bike air,61,"['freins', 'peu', 'mordant', '.', 'bonne', 'initiative', 'pour', 'menton', 'les', 'bike', 'air']"
932,24687,fda92cfc-1f26-405a-a181-9a8a251f24a2,39319.0,Top,0.0,2021-11-05T16:05:22.477824Z,2021-11-05T16:05:22.477824Z,,;;;;;;;;;;;;;;;;;,,top,3,['top']
933,25811,60918d6c-9584-4b64-b4cc-e76ca27a3b45,40985.0,Impect,5.0,2021-11-19T17:02:15.4513Z,2021-11-19T17:02:15.4513Z,,;;;;;;;;;;;;;;;;;,,impect,6,['impect']
934,5126,de71f895-3c5b-48e4-9077-e2e4d0dd198c,19238.0,Chouette ,5.0,2021-07-08T16:05:46.63Z,2021-07-08T16:05:46.63Z,60e711b4dcb3f875963f3d2c,60e714c5dcb3f8759640298e;;;;;;;;;;;;;;;;;,,chouette ,9,['chouette']
935,5137,4374930f-97d0-4f51-bf06-d3e57d21fa4f,19267.0,Super 😉👍😍,5.0,2021-07-08T17:14:02.084Z,2021-07-08T17:14:02.084Z,60e72d73dcb3f87596486145,60e72f8cdcb3f87596495d1c;;;;;;;;;;;;;;;;;,,super ,9,['super']
936,5140,5453cfe1-000f-421a-a03d-b3798f0c7226,19075.0,Perfect,5.0,2021-07-08T17:28:46.137Z,2021-07-08T17:28:46.137Z,60e6e58cdcb3f875963265b1,60e73157dcb3f8759649f4d3;;;;;;;;;;;;;;;;;,,perfect,7,['perfect']
937,5142,896f04db-840b-42bd-a4f0-825f65524452,19286.0,Merci dindiquer quil faut activer le gps en plus du bluetooth,3.0,2021-07-08T17:32:30.146Z,2021-07-08T17:32:30.146Z,60e73018dcb3f8759649ab56,60e73322dcb3f875964af58d;;;;;;;;;;;;;;;;;,,merci dindiquer quil faut activer le gps en plus du bluetooth,61,"['merci', 'dindiquer', 'quil', 'faut', 'activer', 'le', 'gps', 'en', 'plus', 'du', 'bluetooth']"
938,5143,706326b7-bc5a-4797-87b5-3d8d320400a7,18564.0,Top ,5.0,2021-07-08T17:54:59.05Z,2021-07-08T17:54:59.05Z,60e46811dcb3f87596cd759f,60e73b69dcb3f875964db3ce;;;;;;;;;;;;;;;;;,,top ,4,['top']
939,5148,14557ad0-7135-4a0e-a038-d8d01e7a3dc9,18572.0,Bien ,2.0,2021-07-08T18:26:38.549Z,2021-07-08T18:26:38.549Z,60e4a2f8dcb3f87596dbc558,60e74094dcb3f87596519171;;;;;;;;;;;;;;;;;,,bien ,5,['bien']
940,5153,58566d10-025a-4461-92a6-afd96382f62c,19256.0,Freins trop dur ,4.0,2021-07-08T18:44:00.911Z,2021-07-08T18:44:00.911Z,60e728f0dcb3f8759646115e,60e744a7dcb3f8759653c9ea;;;;;;;;;;;;;;;;;,,freins trop dur ,16,"['freins', 'trop', 'dur']"
941,5167,f56b5567-a95e-451a-80ed-fc7aae6fcd49,18705.0,Enzo,5.0,2021-07-08T20:53:00.831Z,2021-07-08T20:53:00.831Z,60e5a5b9dcb3f8759602e3ba,60e6f520dcb3f8759639eeed;;;;;;;;;;;;;;;;;,,enzo,4,['enzo']
942,5178,0e49dcdc-1729-4165-94b7-99beff7cd840,18706.0,Eneo,5.0,2021-07-08T21:46:00.695Z,2021-07-08T21:46:00.695Z,60e5a5b9dcb3f8759602e3ba,60e765a9dcb3f875965cd049;;;;;;;;;;;;;;;;;,,eneo,4,['eneo']
943,25260,fee85d4a-9f6e-4681-8869-838721a8b052,40159.0,Parfait ,5.0,2021-11-12T17:19:10.592763Z,2021-11-12T17:19:10.592763Z,,;;;;;;;;;;;;;;;;;,,parfait ,8,['parfait']
944,5182,d8f35323-9746-47f3-92ee-1323d74c41a0,18588.0,N’y ,1.0,2021-07-08T22:16:09.276Z,2021-07-08T22:16:09.276Z,60e4b23cdcb3f87596dff1f0,60e76b51dcb3f875965f2a3f;;;;;;;;;;;;;;;;;,,ny ,4,['ny']
945,5198,f5d4cf54-ebd8-4d35-9a33-bc8377d169b9,19357.0,Super agréable ,5.0,2021-07-08T23:56:58.414Z,2021-07-08T23:56:58.414Z,60e7844fdcb3f8759664b127,60e78b23dcb3f875966620c9;;;;;;;;;;;;;;;;;,,super agreable ,15,"['super', 'agreable']"
946,5203,c9bc8845-8154-4608-ac28-e86064ee9625,16205.0,Le mécanisme du vélo ne fonctionne plus. Très lourd au niveau du pédalier. Système électrique défaillant.,1.0,2021-07-09T05:56:40.528Z,2021-07-09T05:56:40.528Z,60d5d3349485da0e5c0876d4,60e7e233dcb3f8759669cde9;;;;;;;;;;;;;;;;;,,le mecanisme du velo ne fonctionne plus. tres lourd au niveau du pedalier. systeme electrique defaillant.,105,"['le', 'mecanisme', 'du', 'velo', 'ne', 'fonctionne', 'plus', '.', 'tres', 'lourd', 'au', 'niveau', 'du', 'pedalier', '.', 'systeme', 'electrique', 'defaillant', '.']"
947,5208,e0942e5e-accf-4b68-bc3b-c2e11c2b8076,19385.0,Ah voir ,1.0,2021-07-09T06:40:49.596Z,2021-07-09T06:40:49.596Z,60e7e297dcb3f8759669d22a,60e7e38ddcb3f8759669eb41;;;;;;;;;;;;;;;;;,,ah voir ,8,"['ah', 'voir']"
948,5212,0231a0ee-b951-4856-ad60-ffc476602559,18565.0,Top ,5.0,2021-07-09T07:31:54.332Z,2021-07-09T07:31:54.332Z,60e46811dcb3f87596cd759f,60e7f9d4dcb3f875966ccc99;;;;;;;;;;;;;;;;;,,top ,4,['top']
949,5216,ca403eac-7a8c-4b06-8c81-e36cdd8520fa,18566.0,Plus de batterie ,1.0,2021-07-09T08:06:18.288Z,2021-07-09T08:06:18.288Z,60e46811dcb3f87596cd759f,60e8027ddcb3f875966ddfbf;;;;;;;;;;;;;;;;;,,plus de batterie ,17,"['plus', 'de', 'batterie']"
950,5227,26e24a3b-feb7-4f29-a8e2-1669cb51c5a8,12594.0,Ce vélo (n°064) est défectueux,3.0,2021-07-09T10:18:43.576Z,2021-07-09T10:18:43.576Z,605c9a09375f37201ae9e9ed,60e82042dcb3f87596710572;;;;;;;;;;;;;;;;;,,ce velo (n064) est defectueux,30,"['ce', 'velo', '(', 'n064', ')', 'est', 'defectueux']"
951,5233,5687488c-3bb1-42d5-9d0c-96bd7404466c,15686.0,Cest un peu abusé de continue à facturer lorsquon a commencé appuyez sur terminé (entre terminer et fermer le cadença ça facture encore) ,2.0,2021-07-09T11:50:09.234Z,2021-07-09T11:50:09.234Z,60d193e09485da0e5c6c5c51,60e836a6dcb3f8759673934e;;;;;;;;;;;;;;;;;,,cest un peu abuse de continue a facturer lorsquon a commence appuyez sur termine (entre terminer et fermer le cadenca ca facture encore) ,137,"['cest', 'un', 'peu', 'abuse', 'de', 'continue', 'a', 'facturer', 'lorsquon', 'a', 'commence', 'appuyez', 'sur', 'termine', '(', 'entre', 'terminer', 'et', 'fermer', 'le', 'cadenca', 'ca', 'facture', 'encore', ')']"
952,5201,4065f243-7d12-4152-b4c6-28c6580924d1,,Bien,5.0,2021-07-09T03:46:07.755Z,2021-07-09T03:46:07.755Z,60d099db9485da0e5c5eb659,60e7c462dcb3f8759668c960;;;;;;;;;;;;;;;;;,,bien,4,['bien']
953,5234,e7027a52-1a86-47d6-9186-2512fc5081ee,,Rakun n’pidh,5.0,2021-07-09T11:55:49.015Z,2021-07-09T11:55:49.015Z,60d099db9485da0e5c5eb659,60e836fddcb3f87596739c6d;;;;;;;;;;;;;;;;;,,rakun npidh,12,"['rakun', 'npidh']"
954,26902,69969aa0-ac3d-44a4-b53c-460d2ddaef01,42618.0,Prenez le temps de réviser vos vélo 2 vélo sur 3 ne sont pas en état de fonctionnement soit part le manque de qr code sur le vélo soit part l'assistance électrique ne fonctionne pas alors on doit pedal contre et ça devient un vrai appareil de musculation. ,2.0,2021-12-07T05:53:14.469676Z,2021-12-07T05:53:14.469676Z,,;;;;;;;;;;;;;;;;;,,prenez le temps de reviser vos velo 2 velo sur 3 ne sont pas en etat de fonctionnement soit part le manque de qr code sur le velo soit part l'assistance electrique ne fonctionne pas alors on doit pedal contre et ca devient un vrai appareil de musculation. ,256,"['prenez', 'le', 'temps', 'de', 'reviser', 'vos', 'velo', '2', 'velo', 'sur', '3', 'ne', 'sont', 'pas', 'en', 'etat', 'de', 'fonctionnement', 'soit', 'part', 'le', 'manque', 'de', 'qr', 'code', 'sur', 'le', 'velo', 'soit', 'part', ""l'assistance"", 'electrique', 'ne', 'fonctionne', 'pas', 'alors', 'on', 'doit', 'pedal', 'contre', 'et', 'ca', 'devient', 'un', 'vrai', 'appareil', 'de', 'musculation', '.']"
955,5239,c889f4cc-5ec0-4f08-8933-d1b4a845b687,18568.0,Top ,5.0,2021-07-09T12:39:24.191Z,2021-07-09T12:39:24.191Z,60e46811dcb3f87596cd759f,60e84133dcb3f87596748fe9;;;;;;;;;;;;;;;;;,,top ,4,['top']
956,5242,7a1addd3-c356-402a-b61a-0a60012afc26,19388.0,Le vélo faisait du bruit au niveau de la chaîne,4.0,2021-07-09T13:31:54.733Z,2021-07-09T13:31:54.733Z,60e82007dcb3f8759670fb31,60e847cbdcb3f87596759df1;;;;;;;;;;;;;;;;;,,le velo faisait du bruit au niveau de la chaine,47,"['le', 'velo', 'faisait', 'du', 'bruit', 'au', 'niveau', 'de', 'la', 'chaine']"
957,5248,f1d9a6f3-929c-42e2-bad1-9a2f5d48a3d6,17947.0,Une magnifique idée ! Hyper pratique et peu chère ,5.0,2021-07-09T14:01:15.321Z,2021-07-09T14:01:15.321Z,60e1f14bdcb3f875967508ce,60e85577dcb3f87596782969;;;;;;;;;;;;;;;;;,,une magnifique idee ! hyper pratique et peu chere ,50,"['une', 'magnifique', 'idee', '!', 'hyper', 'pratique', 'et', 'peu', 'chere']"
958,5253,03e34c28-dca4-4308-985a-4edb9e19a3ff,18776.0,la roue s est bloqué j’ai fait un accident ,1.0,2021-07-09T14:23:36.386Z,2021-07-09T14:23:36.386Z,60e5a8a4dcb3f8759603bce9,60e856afdcb3f87596788bdb;;;;;;;;;;;;;;;;;,,la roue s est bloque jai fait un accident ,43,"['la', 'roue', 's', 'est', 'bloque', 'jai', 'fait', 'un', 'accident']"
959,5255,43d9b9a8-3bd4-4fa6-a587-d0648a2c0da2,15814.0,Bien mais tarif élevé ,3.0,2021-07-09T14:31:01.314Z,2021-07-09T14:31:01.314Z,60d22ebc9485da0e5c802661,60e85cf4dcb3f875967a1134;;;;;;;;;;;;;;;;;,,bien mais tarif eleve ,22,"['bien', 'mais', 'tarif', 'eleve']"
960,5256,f9c1e87a-ebbd-49b1-b5e3-166d8101aeaf,15815.0,Bien mais tarif élevé ,3.0,2021-07-09T14:39:45.039Z,2021-07-09T14:39:45.039Z,60d22ebc9485da0e5c802661,60e85eb4dcb3f875967a45ef;;;;;;;;;;;;;;;;;,,bien mais tarif eleve ,22,"['bien', 'mais', 'tarif', 'eleve']"
961,5272,d392a068-03ed-4d41-a427-11b92850a8c9,18707.0,Eme ,5.0,2021-07-09T15:57:20.245Z,2021-07-09T15:57:20.245Z,60e5a5b9dcb3f8759602e3ba,60e86e41dcb3f875967cd89c;;;;;;;;;;;;;;;;;,,eme ,4,['eme']
962,5282,4245f785-7f66-40b8-8c4c-a2747a606868,,Varikarin,5.0,2021-07-09T16:52:24.14Z,2021-07-09T16:52:24.14Z,60d099db9485da0e5c5eb659,60e87d6edcb3f875968020ec;;;;;;;;;;;;;;;;;,,varikarin,9,['varikarin']
963,20612,48978862-d263-4f25-bcbc-594fe524bb76,34329.0,Top,5.0,2021-10-03T20:55:10.906Z,2021-10-03T20:55:10.906Z,614ca3eb10168f3d48755258,615a174210168f3d48cff029;;;;;;;;;;;;;;;;;,,top,3,['top']
964,25262,bca3a96e-9f09-4a0d-af8d-ba6a00d80ce4,40163.0,Batterie hs🤬🤬🤬🤬🤬🤬,1.0,2021-11-12T17:24:42.795294Z,2021-11-12T17:24:42.795294Z,,;;;;;;;;;;;;;;;;;,,batterie hs,17,"['batterie', 'hs']"
965,5306,68087acd-5311-43a4-a091-58277ad1c241,,Fdp,4.0,2021-07-09T20:38:41.998Z,2021-07-09T20:38:41.998Z,60d099db9485da0e5c5eb659,60e8b343dcb3f87596903807;;;;;;;;;;;;;;;;;,,fdp,3,['fdp']
966,26903,8dcd47d5-f795-476e-8101-953679bb28e0,42619.0,Trop long,1.0,2021-12-07T06:25:33.219423Z,2021-12-07T06:25:33.219423Z,,;;;;;;;;;;;;;;;;;,,trop long,9,"['trop', 'long']"
967,27435,69a99f39-1333-4b7b-bc57-c157ddb74d77,43407.0,Cool,5.0,2021-12-15T16:08:08.20855Z,2021-12-15T16:08:08.20855Z,,;;;;;;;;;;;;;;;;;,,cool,4,['cool']
968,5298,7f4b61c5-37ff-4c3b-9c19-347942de339c,17785.0,Manque de freins ,3.0,2021-07-09T19:25:24.083Z,2021-07-09T19:25:24.083Z,60e06972dcb3f87596431c34,60e89bdcdcb3f875968adc06;;;;;;;;;;;;;;;;;,,manque de freins ,17,"['manque', 'de', 'freins']"
969,5301,5978bf36-776f-4790-b60e-52aa680d254a,19513.0,Difficile de freiner,4.0,2021-07-09T19:49:02.673Z,2021-07-09T19:49:02.673Z,60e8a2dedcb3f875968c4809,60e8a3e0dcb3f875968c5387;;;;;;;;;;;;;;;;;,,difficile de freiner,20,"['difficile', 'de', 'freiner']"
970,5308,bd0943fb-aca4-4ff4-9b68-8a08d7d74d06,19543.0,Rep,5.0,2021-07-09T20:49:39.015Z,2021-07-09T20:49:39.015Z,60e8b43ddcb3f87596906a18,60e8b62cdcb3f8759691a809;;;;;;;;;;;;;;;;;,,rep,3,['rep']
971,5313,84956efe-fb65-4f4a-abe6-34951e54125a,19549.0,Parfait ,5.0,2021-07-09T21:12:22.796Z,2021-07-09T21:12:22.796Z,60e8b4e3dcb3f87596906f2b,60e8b7badcb3f87596922040;;;;;;;;;;;;;;;;;,,parfait ,8,['parfait']
972,5314,b7f74e54-0d23-455b-b9e6-33b33a9552f1,19551.0,Parfait ,5.0,2021-07-09T21:12:37.178Z,2021-07-09T21:12:37.178Z,60e8b567dcb3f87596908b66,60e8b6f1dcb3f8759691f123;;;;;;;;;;;;;;;;;,,parfait ,8,['parfait']
973,5316,f67290a1-593c-4651-b93c-d5cdba7aa837,19351.0,Cool,5.0,2021-07-09T21:19:03.972Z,2021-07-09T21:19:03.972Z,60e7835adcb3f87596649026,60e8b858dcb3f87596924e15;;;;;;;;;;;;;;;;;,,cool,4,['cool']
974,5318,9d1c8cdf-3922-4918-9789-410f7fc0a2ce,19352.0,Cool ,5.0,2021-07-09T21:23:19.152Z,2021-07-09T21:23:19.152Z,60e7835adcb3f87596649026,60e8bd78dcb3f8759694d352;;;;;;;;;;;;;;;;;,,cool ,5,['cool']
975,5319,a10dd45b-de62-47f5-9478-0ca7b8ac8cd4,19545.0,Fdp,5.0,2021-07-09T21:23:48.501Z,2021-07-09T21:23:48.501Z,60e8b43ddcb3f87596906a18,60e8bb85dcb3f8759694100a;;;;;;;;;;;;;;;;;,,fdp,3,['fdp']
976,5326,81d5ad9d-b453-4a5a-a09f-e304a223fd4b,19353.0,Cool,5.0,2021-07-09T21:47:56.021Z,2021-07-09T21:47:56.021Z,60e7835adcb3f87596649026,60e8c26bdcb3f87596969b43;;;;;;;;;;;;;;;;;,,cool,4,['cool']
977,5338,40132b86-9754-49c7-95b8-c4c2c21f6c6e,19365.0,Cool,5.0,2021-07-09T22:33:24.469Z,2021-07-09T22:33:24.469Z,60e78fbbdcb3f87596672dc2,60e8c25edcb3f87596967ea4;;;;;;;;;;;;;;;;;,,cool,4,['cool']
978,5341,6d48b9a5-8c86-4793-b2c8-5f4cb9f984d5,19354.0,Cool,5.0,2021-07-09T22:43:27.404Z,2021-07-09T22:43:27.404Z,60e7835adcb3f87596649026,60e8cec7dcb3f875969c6217;;;;;;;;;;;;;;;;;,,cool,4,['cool']
979,5343,39425bbe-bb06-4173-a409-4bdbc9632de7,19360.0,Super cool ,5.0,2021-07-09T22:48:35.345Z,2021-07-09T22:48:35.345Z,60e7844fdcb3f8759664b127,60e8ceccdcb3f875969c68f4;;;;;;;;;;;;;;;;;,,super cool ,11,"['super', 'cool']"
980,5347,b9b9c049-6b29-49cc-ac9b-9fcf5956ebe6,19561.0,Bien,5.0,2021-07-10T00:36:33.354Z,2021-07-10T00:36:33.354Z,60e8e7d8dcb3f87596a16f18,60e8ea44dcb3f87596a17e5c;;;;;;;;;;;;;;;;;,,bien,4,['bien']
981,5348,51ffbe94-e20e-4c56-8b85-51f4fdde658e,19523.0,Très bien,4.0,2021-07-10T01:02:08.301Z,2021-07-10T01:02:08.301Z,60e8a61bdcb3f875968cf249,60e8edf0dcb3f87596a1de00;;;;;;;;;;;;;;;;;,,tres bien,9,"['tres', 'bien']"
982,28421,47291340-a171-4f1f-ab05-68dbc19d8659,44864.0,Oklm,5.0,2022-01-03T16:18:27.232142Z,2022-01-03T16:18:27.232142Z,,;;;;;;;;;;;;;;;;;,,oklm,4,['oklm']
983,24110,f2c8a9ae-2a54-47ba-bcf7-9edeefa406ae,38557.0,Wonderful!,5.0,2021-10-29T10:06:12.080211Z,2021-10-29T10:06:12.080211Z,,;;;;;;;;;;;;;;;;;,,wonderful!,10,"['wonderful', '!']"
984,24691,229258a7-d502-4035-bbe2-6dd45cdd211e,39325.0,Trop cher ,1.0,2021-11-05T16:50:36.184529Z,2021-11-05T16:50:36.184529Z,,;;;;;;;;;;;;;;;;;,,trop cher ,10,"['trop', 'cher']"
985,5352,1fbbb384-35df-4f92-aa96-daf03817ff76,19676.0,Impeccable ,5.0,2021-07-10T02:58:52.215Z,2021-07-10T02:58:52.215Z,60e902fadcb3f87596a24f6c,60e903ecdcb3f87596a25b53;;;;;;;;;;;;;;;;;,,impeccable ,11,['impeccable']
986,5360,a2c0cbfd-e9d2-492b-b9e7-7eb09e1eb944,19293.0,Trop génial !,5.0,2021-07-10T07:45:31.377Z,2021-07-10T07:45:31.377Z,60e73498dcb3f875964c6ee0,60e94c6ddcb3f87596a6f482;;;;;;;;;;;;;;;;;,,trop genial !,13,"['trop', 'genial', '!']"
987,5362,b5ad0089-acf3-4150-be86-8d0fb100a98d,19268.0,Top ,5.0,2021-07-10T07:57:59.095Z,2021-07-10T07:57:59.095Z,60e72d73dcb3f87596486145,60e94c6cdcb3f87596a6f42b;;;;;;;;;;;;;;;;;,,top ,4,['top']
988,5364,16eda06b-f486-4fb5-a6f2-0c9670fd6ced,18708.0,Eneo,5.0,2021-07-10T08:04:51.866Z,2021-07-10T08:04:51.866Z,60e5a5b9dcb3f8759602e3ba,60e8cb71dcb3f875969c31f8;;;;;;;;;;;;;;;;;,,eneo,4,['eneo']
990,5372,a88dee28-5dab-4a9d-86c6-19811634aca8,19683.0,Super pratique ,5.0,2021-07-10T08:41:41.815Z,2021-07-10T08:41:41.815Z,60e950aadcb3f87596a730db,60e95835dcb3f87596a7fb33;;;;;;;;;;;;;;;;;,,super pratique ,15,"['super', 'pratique']"
991,5374,93c80d47-b96b-4626-9f99-3c37498c5550,19269.0,Superbe balade sur le boulevard garavan,5.0,2021-07-10T08:53:25.965Z,2021-07-10T08:53:25.965Z,60e72d73dcb3f87596486145,60e95cfedcb3f87596a97cd3;;;;;;;;;;;;;;;;;,,superbe balade sur le boulevard garavan,39,"['superbe', 'balade', 'sur', 'le', 'boulevard', 'garavan']"
992,5375,0a27436b-e7dc-4f7e-91ba-041f23027d06,19294.0,Super balade sur le boulevard Garavan ! ,5.0,2021-07-10T08:53:43.964Z,2021-07-10T08:53:43.964Z,60e73498dcb3f875964c6ee0,60e95d04dcb3f87596a97d66;;;;;;;;;;;;;;;;;,,super balade sur le boulevard garavan ! ,40,"['super', 'balade', 'sur', 'le', 'boulevard', 'garavan', '!']"
993,5396,4761d0ad-b8cc-4d0d-a1d3-c4c6d7748797,16938.0,Tkt,4.0,2021-07-10T10:15:23.642Z,2021-07-10T10:15:23.642Z,60dc324f9485da0e5c4a1f6c,60e971fadcb3f87596ae12f3;;;;;;;;;;;;;;;;;,,tkt,3,['tkt']
994,5398,13202a4f-cfc6-417a-b43e-9c6f2a50cd1c,16939.0,Tkt,4.0,2021-07-10T10:17:52.504Z,2021-07-10T10:17:52.504Z,60dc324f9485da0e5c4a1f6c,60e97342dcb3f87596aea30d;;;;;;;;;;;;;;;;;,,tkt,3,['tkt']
995,24692,6b4a5deb-6478-49cc-906d-add924306b62,39328.0,Parfait trajet ,5.0,2021-11-05T16:59:55.661936Z,2021-11-05T16:59:55.661936Z,,;;;;;;;;;;;;;;;;;,,parfait trajet ,15,"['parfait', 'trajet']"
996,5425,af8386ce-7bb4-4cbb-8b39-8cbb4c1d6d21,18714.0,Enzo ,5.0,2021-07-10T12:45:16.314Z,2021-07-10T12:45:16.314Z,60e5a5b9dcb3f8759602e3ba,60e99530dcb3f87596b6a536;;;;;;;;;;;;;;;;;,,enzo ,5,['enzo']
997,5430,605ea662-9598-4976-bc5a-d26ea5e859e2,16740.0,Parfait ,5.0,2021-07-10T12:51:53.108Z,2021-07-10T12:51:53.108Z,60d8ba869485da0e5cac0611,60e98f98dcb3f87596b5bb99;;;;;;;;;;;;;;;;;,,parfait ,8,['parfait']
998,5437,006d5483-0b28-46b7-82fb-f802e402a012,15477.0,La validation du trajet met au moins 3-4 minutes avant de se faire et pendant ce temps le compteur tourne...,3.0,2021-07-10T14:30:56.177Z,2021-07-10T14:30:56.177Z,60cb2f65c3528f5a7eccd7af,60e9ab9cdcb3f87596ba42aa;;;;;;;;;;;;;;;;;,,la validation du trajet met au moins 3-4 minutes avant de se faire et pendant ce temps le compteur tourne...,108,"['la', 'validation', 'du', 'trajet', 'met', 'au', 'moins', '3-4', 'minutes', 'avant', 'de', 'se', 'faire', 'et', 'pendant', 'ce', 'temps', 'le', 'compteur', 'tourne', '...']"
999,5443,3b82fcaa-4625-4475-a996-ed394dcd7370,10415.0,Bien,5.0,2021-07-10T14:41:52.528Z,2021-07-10T14:41:52.528Z,601846a0cdf79f14f6e2a54d,60e9b17fdcb3f87596bbdb25;;;;;;;;;;;;;;;;;,,bien,4,['bien']
